estado_866 = [8,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,17,0,0,0,0,0]
estado_867 = [9,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0]
estado_868 = [9,0,17,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_869 = [10,0,17,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_870 = [11,0,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_871 = [12,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_872 = [13,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0]
estado_873 = [13,0,17,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,17,1,0,0,0,0]
estado_874 = [14,0,17,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,17,0,0,1,0,0]
estado_875 = [15,0,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_876 = [16,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_877 = [17,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0]
estado_878 = [17,0,17,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_879 = [18,0,17,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_880 = [19,0,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_881 = [20,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_882 = [21,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0]
estado_883 = [21,0,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,17,0,0,0,0,0]
estado_884 = [22,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0]
estado_885 = [22,0,17,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_886 = [23,0,17,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_887 = [24,0,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_888 = [25,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_889 = [26,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0]
estado_890 = [26,0,17,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_891 = [27,0,17,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_892 = [28,0,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_893 = [29,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,17,0,0,0,0,1]
estado_894 = [30,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0]
estado_895 = [30,0,17,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_896 = [31,0,17,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_897 = [32,0,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_898 = [33,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_899 = [34,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0]
estado_900 = [34,0,17,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,17,1,0,0,0,0]
estado_901 = [35,0,17,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_902 = [36,0,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_903 = [37,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_904 = [38,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0]
estado_905 = [38,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17,0,1,0,0,0]
estado_906 = [39,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0]
estado_907 = [39,0,17,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_908 = [40,0,17,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_909 = [41,0,17,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_910 = [42,0,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,17,0,0,0,0,0]
estado_911 = [43,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0]
estado_912 = [0,1,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17,0,0,0,0,0]
estado_913 = [0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,18,0,0,0,0,0]
estado_914 = [0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,18,0,0,0,0,0]
estado_915 = [0,0,18,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_916 = [1,0,18,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_917 = [2,0,18,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_918 = [3,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_919 = [4,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,18,0,0,0,0,0]
estado_920 = [4,0,18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,18,0,0,0,0,0]
estado_921 = [5,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,18,0,0,0,0,0]
estado_922 = [5,0,18,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,18,1,0,0,0,0]
estado_923 = [6,0,18,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,18,0,0,0,0,0]
estado_924 = [7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,18,0,0,0,1,0]
estado_925 = [8,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,18,0,0,0,0,0]
estado_926 = [9,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,18,0,0,0,0,0]
estado_927 = [9,0,18,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_928 = [10,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,18,0,0,1,0,0]
estado_929 = [11,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,18,0,0,0,1,0]
estado_930 = [12,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_931 = [13,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,18,0,0,0,0,0]
estado_932 = [13,0,18,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_933 = [15,0,18,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_934 = [15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,18,0,0,0,1,0]
estado_935 = [16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,0,0,0,0,1]
estado_936 = [17,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,18,0,0,0,0,0]
estado_937 = [17,0,18,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_938 = [18,0,18,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_939 = [19,0,18,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,18,0,0,0,1,0]
estado_940 = [20,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,18,0,0,0,0,1]
estado_941 = [21,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,18,0,0,0,0,0]
estado_942 = [21,0,18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,18,0,0,0,0,0]
estado_943 = [22,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,18,0,0,0,0,0]
estado_944 = [22,0,18,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_945 = [23,0,18,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_946 = [24,0,18,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_947 = [25,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_948 = [26,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,18,0,0,0,0,0]
estado_949 = [26,0,18,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_950 = [27,0,18,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_951 = [28,0,18,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_952 = [29,0,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,18,0,0,0,0,0]
estado_953 = [30,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,18,0,0,0,0,0]
estado_954 = [0,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,18,0,0,0,0,0]
estado_955 = [0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,19,0,0,0,0,0]
estado_956 = [0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_957 = [0,0,19,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,19,1,0,0,0,0]
estado_958 = [1,0,19,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,19,0,0,1,0,0]
estado_959 = [2,0,19,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,19,0,0,0,1,0]
estado_960 = [3,0,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_961 = [4,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,19,0,0,0,0,0]
estado_962 = [4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19,0,1,0,0,0]
estado_963 = [5,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,19,0,0,0,0,0]
estado_964 = [5,0,19,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,19,0,0,0,0,0]
estado_965 = [6,0,19,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,19,0,0,0,0,0]
estado_966 = [7,0,19,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,19,0,0,0,0,0]
estado_967 = [8,0,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,19,0,0,0,0,0]
estado_968 = [9,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_969 = [9,0,19,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_970 = [10,0,19,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_971 = [11,0,19,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_972 = [12,0,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_973 = [13,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_974 = [14,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_975 = [17,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_976 = [17,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_977 = [17,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_978 = [17,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_979 = [17,0,19,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,19,1,0,0,0,0]
estado_980 = [18,0,19,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_981 = [19,0,19,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_982 = [20,0,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_983 = [21,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_984 = [21,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_985 = [22,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_986 = [22,0,19,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_987 = [23,0,19,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_988 = [24,0,19,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,19,0,0,0,1,0]
estado_989 = [25,0,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_990 = [26,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_991 = [26,0,19,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,19,1,0,0,0,0]
estado_992 = [27,0,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,19,0,0,1,0,0]
estado_993 = [28,0,19,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,19,0,0,0,1,0]
estado_994 = [29,0,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_995 = [30,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_996 = [30,0,19,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_997 = [31,0,19,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_998 = [32,0,19,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,19,0,0,0,0,0]
estado_999 = [33,0,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,19,0,0,0,0,1]
estado_1000 = [34,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_1001 = [0,1,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,0]
estado_1002 = [0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,20,0,0,0,0,0]
estado_1003 = [0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20,0,0,0,0,0]
estado_1004 = [0,0,20,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,20,1,0,0,0,0]
estado_1005 = [1,0,20,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1006 = [2,0,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1007 = [3,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1008 = [4,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1009 = [4,0,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,20,0,0,0,0,0]
estado_1010 = [5,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,20,0,0,0,0,0]
estado_1011 = [5,0,20,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,20,0,0,0,0,0]
estado_1012 = [6,0,20,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,20,0,0,0,0,0]
estado_1013 = [7,0,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,20,0,0,0,0,0]
estado_1014 = [8,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,20,0,0,0,0,0]
estado_1015 = [9,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20,0,0,0,0,0]
estado_1016 = [9,0,20,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1017 = [10,0,20,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1018 = [11,0,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1019 = [12,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1020 = [13,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20,0,0,0,0,0]
estado_1021 = [13,0,20,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1022 = [14,0,20,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1023 = [15,0,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1024 = [16,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1025 = [17,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20,0,0,0,0,0]
estado_1026 = [17,0,20,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1027 = [18,0,20,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1028 = [19,0,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1029 = [20,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1030 = [21,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20,0,0,0,0,0]
estado_1031 = [21,0,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,20,0,0,0,0,0]
estado_1032 = [22,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20,0,0,0,0,0]
estado_1033 = [22,0,20,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1034 = [23,0,20,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1035 = [24,0,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1036 = [25,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,20,0,0,0,0,1]
estado_1037 = [26,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20,0,0,0,0,0]
estado_1038 = [26,0,20,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1039 = [27,0,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,20,0,0,1,0,0]
estado_1040 = [28,0,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,20,0,0,0,1,0]
estado_1041 = [29,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1042 = [30,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20,0,0,0,0,0]
estado_1043 = [30,0,20,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1044 = [31,0,20,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1045 = [32,0,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1046 = [33,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1047 = [34,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20,0,0,0,0,0]
estado_1048 = [34,0,20,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1049 = [35,0,20,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1050 = [36,0,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1051 = [37,0,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,20,0,0,0,0,0]
estado_1052 = [38,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20,0,0,0,0,0]
estado_1053 = [38,0,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,20,0,0,0,0,0]
estado_1054 = [39,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20,0,0,0,0,0]
estado_1055 = [0,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20,0,0,0,0,0]
estado_1056 = [0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,21,0,0,0,0,0]
estado_1057 = [0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,21,0,0,0,0,0]
estado_1058 = [0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,21,1,0,0,0,0]
estado_1059 = [1,0,21,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,21,0,0,0,0,0]
estado_1060 = [2,0,21,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,21,0,0,0,0,0]
estado_1061 = [3,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,21,0,0,0,0,1]
estado_1062 = [4,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,21,0,0,0,0,0]
estado_1063 = [4,0,21,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,21,0,0,0,0,0]
estado_1064 = [5,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,21,0,0,0,0,0]
estado_1065 = [5,0,21,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,21,0,0,0,0,0]
estado_1066 = [6,0,21,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,21,0,0,0,0,0]
estado_1067 = [7,0,21,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,21,0,0,0,0,0]
estado_1068 = [8,0,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,21,0,0,0,0,0]
estado_1069 = [9,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,21,0,0,0,0,0]
estado_1070 = [9,0,21,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,21,1,0,0,0,0]
estado_1071 = [10,0,21,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,21,0,0,0,0,0]
estado_1072 = [11,0,21,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,21,0,0,0,1,0]
estado_1073 = [12,0,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,21,0,0,0,0,0]
estado_1074 = [13,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,21,0,0,0,0,0]
estado_1075 = [13,0,21,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,21,0,0,0,0,0]
estado_1076 = [14,0,21,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,21,0,0,0,0,0]
estado_1077 = [15,0,21,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,21,0,0,0,0,0]
estado_1078 = [16,0,21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,21,0,0,0,0,0]
estado_1079 = [17,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,21,0,0,0,0,0]
estado_1080 = [17,0,21,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,21,0,0,0,0,0]
estado_1081 = [18,0,21,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,21,0,0,0,0,0]
estado_1082 = [19,0,21,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,21,0,0,0,0,0]
